place_id,nome,endereco,capital_endereco,origem,match_tipo,grupo_categoria,categorias_google,avaliacao_media,volume_avaliacoes,status_google,ultima_avaliacao_data,ativo_6m,site_ou_rede_social,instagram_usuario,telefone,link_google_maps,data_coleta,evidencia_espaco_jogo,relevante,politica_precificacao,modelo_alimentacao_bebidas,acervo_declarado
ChIJpzB8zc2XpgARoJTUu90J6Pw,Comdado Bar e Jogos,"Av. Amazonas, 2310 - Santo Agostinho, Belo Horizonte - MG, 30180-012, Brazil",Belo Horizonte,busca_automatica,nome+avaliacao,alimentos_bebidas,cocktail_bar;bar;restaurant;food;store;point_of_interest;association_or_organization;establishment,4.4,158,OPERATIONAL,2025-12-07,inconclusivo,http://www.comdado.bar/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2515633343614986524,,+55 31 99935-2525,https://maps.google.com/?cid=18223826740098405536&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJbUrly6CZpgARus1v7UATQH8,DayTrade Magic,"Av. Prudente de Morais, 621 - Lj 10 - Santo Antônio, Belo Horizonte - MG, 30350-143, Brazil",Belo Horizonte,busca_automatica,nome,loja,store;point_of_interest;establishment,5,36,OPERATIONAL,,inconclusivo,http://www.daytrademagic.com.br/,,+55 31 99512-4584,https://maps.google.com/?cid=9169350010908691898&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJccry2YO9pgARysaQPaSV1JI,Dimensão Alternativa,"R. Aurora, 11 - Miramar (Barreiro), Belo Horizonte - MG, 30644-080, Brazil",Belo Horizonte,busca_automatica,avaliacao,loja,toy_store;store;point_of_interest;establishment,4.9,44,OPERATIONAL,2026-06-26,sim,https://www.dimensaoalternativa.com.br/,,+55 31 97501-6060,https://maps.google.com/?cid=10580245957240211146&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJAVe-obmWpgARQx8-GQoKutU,Elite Games BH,"Xingu Mall - Av. Abílio Machado, 1664 - Box 97/98 - Alípio de Melo, Belo Horizonte - MG, 30830-000, Brazil",Belo Horizonte,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,4.5,652,OPERATIONAL,,inconclusivo,http://www.elitegamesbh.com/,,+55 31 99131-0191,https://maps.google.com/?cid=15400632914236284739&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJw_XYxmaZpgARvqB0k8rFBs8,Game X,"Av. Augusto de Lima, 479 - Sl 1511 - Centro, Belo Horizonte - MG, 30190-000, Brazil",Belo Horizonte,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,968,OPERATIONAL,,inconclusivo,http://www.gamexbh.com.br/,,+55 31 3646-3810,https://maps.google.com/?cid=14917828289559306430&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJsUAT-dObpgARCT2C5QpnVKU,Garagem do Nerd,"R. Padre Júlio Maria, 93 - Vera Cruz, Belo Horizonte - MG, 30285-360, Brazil",Belo Horizonte,busca_automatica,nome+avaliacao,outro,sports_club;association_or_organization;point_of_interest;establishment,4.9,244,OPERATIONAL,2024-12-04,inconclusivo,https://garagemdonerd.com.br/,,+55 31 3452-5920,https://maps.google.com/?cid=11913260210799656201&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJT0SWTE6RpgARR_MPTjPyxTk,Hango jogos,"R. Cerqueira Leite, 18 - Universitário, Belo Horizonte - MG, 31255-440, Brazil",Belo Horizonte,busca_automatica,nome,outro,point_of_interest;association_or_organization;establishment,,0,OPERATIONAL,,inconclusivo,,,+55 31 97557-0099,https://maps.google.com/?cid=4162999732740813639&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ03bxSvSXpgARB1Fujm1ryEA,JogArtClub • Comes & Jogas,"R. Nadir, 450 - Caiçara-Adelaide, Belo Horizonte - MG, 30770-420, Brazil",Belo Horizonte,busca_automatica,avaliacao,alimentos_bebidas,restaurant;point_of_interest;food;establishment,5,49,OPERATIONAL,2026-05-25,sim,https://www.jogartclub.com.br/,,+55 31 99760-9671,https://maps.google.com/?cid=4668099132054720775&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJS8UKmRubpgARAQYQ48_VuI8,Ludo 3D,"R. Herval, 481 - Serra, Belo Horizonte - MG, 30240-010, Brazil",Belo Horizonte,busca_automatica,nome,outro,point_of_interest;service;establishment,5,6,OPERATIONAL,2021-11-11,inconclusivo,http://www.ludo3d.com.br/,,+55 31 99885-4183,https://maps.google.com/?cid=10356262431982880257&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJW3LzC-OZpgARnd4gdGxlzeA,MK Games BH,"R. da Bahia, 1032 - Sl 606 - Centro, Belo Horizonte - MG, 30160-010, Brazil",Belo Horizonte,busca_automatica,nome,loja,point_of_interest;store;establishment,4.9,3473,OPERATIONAL,,inconclusivo,http://www.mkgamesbh.com.br/,,+55 31 2527-0858,https://maps.google.com/?cid=16198714951200726685&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJBWgPzv6ZpgAR6hEFczprqRk,MUNDO DOS GAMES,"Avenida Oiapoque, 156 Portaria 2, box pi34/35 - Mundo dos Games - Centro, Belo Horizonte - MG, 30111-070, Brazil",Belo Horizonte,busca_automatica,nome,loja,store;point_of_interest;establishment,3.8,48,OPERATIONAL,,inconclusivo,http://wa.me/5531995479872,,+55 31 99547-9872,https://maps.google.com/?cid=1849127020794286570&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJodgIpnqXpgARiTbkZYfHB9o,Mesa de jogos de tabuleiro,"Rua Dr. Juvenal dos Santos, 149 - Luxemburgo, Belo Horizonte - MG, 30380-530, Brazil",Belo Horizonte,busca_automatica,nome,outro,park;point_of_interest;establishment,5,1,OPERATIONAL,2026-02-15,inconclusivo,,,,https://maps.google.com/?cid=15710745209449232009&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJd3ynKDCbpgARrK9b9Ya4nG8,Rooftop Games,"Centro, Belo Horizonte - Minas Gerais, 30110-002, Brazil",Belo Horizonte,busca_automatica,nome,outro,point_of_interest;association_or_organization;establishment,,0,OPERATIONAL,,inconclusivo,,,+55 31 98425-4179,https://maps.google.com/?cid=8042505924358418348&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJwaTDkNuZpgARtBvCnEZjrUY,Savassi Games,"Rua Antônio de Albuquerque, 606 - sala 203 - Praça da Savassi, Edifício Fraternia, mesmo prédio da Melissa Calçados - 2º andar - Savassi, Belo Horizonte - MG, 30112-010, Brazil",Belo Horizonte,busca_automatica,nome,loja,store;point_of_interest;establishment,4.8,1357,OPERATIONAL,2024-09-30,inconclusivo,https://savassigames.com.br/,,+55 31 99378-0001,https://maps.google.com/?cid=5092835908554726324&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJieP16UCZpgAR8zqQEUSe5oM,Stone Games,"Antônio Braga - Av. Afonso Pena, 578 - Sala 302 Ed - Centro, Belo Horizonte - MG, 30130-002, Brazil",Belo Horizonte,busca_automatica,nome,loja,store;point_of_interest;establishment,5,1318,OPERATIONAL,,inconclusivo,https://stonegamesloja.com.br/,,,https://maps.google.com/?cid=9504458078801640179&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ-TwfHyaapgARy0qIc8g0r28,Taberna Santê,"R. Salinas, 2113 - Santa Tereza, Belo Horizonte - MG, 31015-115, Brazil",Belo Horizonte,busca_automatica,avaliacao,alimentos_bebidas,pub;brewery;bar;service;point_of_interest;manufacturer;food;establishment,4.6,1145,OPERATIONAL,2019-05-23,inconclusivo,http://www.instagram.com/tabernasante,tabernasante,+55 31 99140-9211,https://maps.google.com/?cid=8047709094670781131&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJIcauleSZpgARDghXUEZX9gI,Taberna dos Games,"Av. Mem de Sá, 521 - Santa Efigênia, Belo Horizonte - MG, 30260-270, Brazil",Belo Horizonte,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.5,378,OPERATIONAL,2021-10-13,inconclusivo,http://www.tabernadosgames.com.br/,,+55 31 3566-4705,https://maps.google.com/?cid=213453991853885454&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJz539XYObpgARV5NhbSNRRHM,Totus Ludus,"R. Quaquarema, 31 - Fernão Dias, Belo Horizonte - MG, 31170-535, Brazil",Belo Horizonte,busca_automatica,avaliacao,outro,point_of_interest;association_or_organization;establishment,5,7,OPERATIONAL,2026-08-22,sim,https://totusludus.com.br/,,+55 31 99544-9559,https://maps.google.com/?cid=8305852825378853719&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJKURw7A2apgARheRIbSu9Pgo,UGCardShop,"R. dos Pampas, 17 - Prado, Belo Horizonte - MG, 30411-073, Brazil",Belo Horizonte,busca_automatica,nome+avaliacao,loja,toy_store;store;point_of_interest;establishment,4.6,1030,OPERATIONAL,2024-07-04,inconclusivo,http://www.ugcardshop.com.br/,,+55 31 3654-9237,https://maps.google.com/?cid=738235383150077061&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJrRfqRPSRpgARWfVpA_8eK7E,VAULT of cards,"Av. Augusto de Lima, 527 - Centro, Belo Horizonte - MG, 30190-000, Brazil",Belo Horizonte,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.9,260,OPERATIONAL,,inconclusivo,https://www.vaultofcards.com.br/,,+55 31 3144-0311,https://maps.google.com/?cid=12766331649334572377&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJtwr4B2uapgARmoNuWVdPSUY,ZEUS GAMES BH,"Av. Cristiano Machado, 1682 - Lj 12 - Cidade Nova, Belo Horizonte - MG, 31170-024, Brazil",Belo Horizonte,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,2301,OPERATIONAL,,inconclusivo,http://www.zeusgames.com.br/,,+55 31 2527-5080,https://maps.google.com/?cid=5064666492535997338&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJRwi-IMcEFgcR2QL8OciGdQ0,PlayGround Game Store,"Shopping Boulevard das Orquídeas - Av. Paulo VI, 1535 - Lj 101 - Pituba, Salvador - BA, 41810-000, Brazil",Salvador,busca_automatica,nome+avaliacao,loja,toy_store;store;point_of_interest;establishment,4.6,358,OPERATIONAL,2023-07-06,inconclusivo,http://www.playgroundgames.com.br/,,+55 71 99988-8871,https://maps.google.com/?cid=969829489292608217&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJK-IiTfuVpgARx8rVtqv8c3g,Massula Nerd House,"R. Manoel João Diniz Camargos, 524 - Alvorada, Contagem - MG, 32042-220, Brazil",Belo Horizonte,busca_automatica,nome+avaliacao,alimentos_bebidas,pub;bar;point_of_interest;establishment,5,94,OPERATIONAL,2026-05-11,sim,https://www.massulanerdhouse.com.br/,,+55 31 99993-0950,https://maps.google.com/?cid=8679558721310149319&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJVVWJxOaZpgARwOi0SIWndOw,Brechó Lúdico,"Av. Brasil, 1843 - Lourdes, Belo Horizonte - MG, 30140-008, Brazil",Belo Horizonte,busca_automatica,avaliacao,loja,toy_store;point_of_interest;association_or_organization;store;establishment,4.9,122,OPERATIONAL,2026-08-02,sim,https://brecholudico.com.br/,,+55 31 99386-8689,https://maps.google.com/?cid=17038427481141733568&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ6ZLMZw-XpgAR_OR6SwY5xKo,Shelf Bar e Jogos,"Av. do Contorno, 7287 - Lourdes, Belo Horizonte - MG, 30110-047, Brazil",Belo Horizonte,busca_automatica,nome,alimentos_bebidas,cocktail_bar;bar;point_of_interest;establishment,4.6,1505,OPERATIONAL,2026-06-08,sim,http://shelfbar.com.br/,,+55 31 98255-3780,https://maps.google.com/?cid=12305022781081969916&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJx5jr3zGXpgARQGx9eX7TDmY,LudoCafé,"R. Antônio Dias, 201 - Santo Antônio, Belo Horizonte - MG, 30350-150, Brazil",Belo Horizonte,busca_automatica,nome+avaliacao,alimentos_bebidas,cocktail_bar;bar;coffee_shop;food_store;cafe;store;restaurant;food;point_of_interest;establishment,4.6,585,OPERATIONAL,2026-07-07,sim,http://www.ludocafe.com.br/,,+55 31 3646-6046,https://maps.google.com/?cid=7354047781700201536&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJiY9zEsyNpJIR_mfO_JdbZqY,EXP CARD STORE,"R. Bernal do Couto, 1296 - Umarizal, Belém - PA, 66055-080, Brazil",Belém,busca_automatica,nome+avaliacao,loja,toy_store;store;point_of_interest;establishment,4.6,54,OPERATIONAL,2026-05-02,sim,https://www.expcardstore.com/,,+55 11 99347-0004,https://maps.google.com/?cid=11990371766260099070&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJW6B6GACPpJIRB--XoYN1boE,Exp Card Store,"R. Bernal do Couto, 1296 - Umarizal, Belém - PA, 66055-080, Brazil",Belém,busca_automatica,nome,loja,store;point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=9326521086543130375&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJxxdXpZCPpJIRXqtxBwCGhgY,GAME HOUSE BELÉM,"Rua dos Quarenta e Oito Center 47 - Batista Campos, Belém - PA, 66025-230, Brazil",Belém,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,5,64,OPERATIONAL,2020-03-14,inconclusivo,https://instagram.com/freefirebelem?igshid=rhbl27mrwq23,freefirebelem,+55 91 98315-0025,https://maps.google.com/?cid=470210545789807454&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJFfONwXGLpJIRBoRsNv3aQfI,Hey! Hero Geek Store,"Tv. Mauriti - Pedreira, Belém - PA, 66087-680, Brazil",Belém,busca_automatica,nome,alimentos_bebidas,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,4.8,33,OPERATIONAL,,inconclusivo,https://instagram.com/heyherogeekstore?igshid=YmMyMTA2M2Y=,heyherogeekstore,+55 91 98125-5449,https://maps.google.com/?cid=17456474411739415558&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJyW-C2YuOpJIRrMyg3yhcl5E,J M Games,"Galeria Center 48 - R. dos 48, 42 - Lj 8 - Batista Campos, Belém - PA, 66015-200, Brazil",Belém,busca_automatica,nome,loja,store;point_of_interest;establishment,2.6,7,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=10490955187603164332&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJy4yXvUOLpJIRoATvyfXMr5o,Ludamigos - Jogos de tabuleiro,"Av. Marquês de Herval, 1776 - Pedreira, Belém - PA, 66085-313, Brazil",Belém,busca_automatica,nome,loja,store;point_of_interest;establishment,5,5,OPERATIONAL,2026-07-08,sim,https://ludamigos.lends.com.br/,,+55 91 92003-0552,https://maps.google.com/?cid=11146352958792205472&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJVRustamNpJIRE4QX47Z1-vw,Ludorim Boardgames - Jogos de Tabuleiro,"Tv. Timbó, 1269 - Pedreira, Belém - PA, 66083-049, Brazil",Belém,busca_automatica,nome+avaliacao,loja,store;point_of_interest;establishment,5,16,OPERATIONAL,2026-07-14,sim,https://ludorim.lends.com.br/,,+55 91 98885-4419,https://maps.google.com/?cid=18229011870089970707&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ-97tiEeNpJIRb_eV7a-sxBs,Ludoteca Sidequest,"Av. Visc. de Souza Franco, 1313 - Umarizal, Belém - PA, 66053-000, Brazil",Belém,busca_automatica,nome+avaliacao,alimentos_bebidas,snack_bar;hamburger_restaurant;coffee_shop;cafe;meal_takeaway;food_store;american_restaurant;restaurant;food;store;point_of_interest;establishment,4.8,327,OPERATIONAL,2026-05-31,sim,https://ludotecasidequest.com.br/,,+55 91 98561-3484,https://maps.google.com/?cid=2000914006064625519&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJeVxl1I5hpJIRPDXL-aFbMFw,Mestre Dos Games E Tecnologia,"Passagem Primeiro de Julho, 32 - Benguí, Belém - PA, 66630-735, Brazil",Belém,busca_automatica,nome,loja,store;point_of_interest;establishment,5,65,OPERATIONAL,,inconclusivo,https://www.facebook.com/profile.php?id=100083318455015&mibextid=ZbWKwL,,,https://maps.google.com/?cid=6642910201610188092&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ9arjXI5-L4kRvQ_arqNVNG0,Nerdices | A sua loja geek em Belém,"R. dos Mundurucus, 3284 - Cremação, Belém - PA, 66040-033, Brazil",Belém,busca_automatica,nome,loja,womens_clothing_store;toy_store;clothing_store;store;point_of_interest;establishment,5,23,OPERATIONAL,,inconclusivo,https://www.instagram.com/nerdices.online/,nerdices.online,+55 91 98035-4053,https://maps.google.com/?cid=7869008610424655805&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJv3fk2nqOpJIRhyuz_OgElJg,Oriental Video e Game,"R. dos Timbiras, 1354 - Batista Campos, Belém - PA, 66033-331, Brazil",Belém,busca_automatica,nome,loja,store;point_of_interest;establishment,4.4,622,OPERATIONAL,,inconclusivo,http://www.orientalgames.com.br/,,+55 91 3272-7670,https://maps.google.com/?cid=10994417989036747655&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ6S1J8O2JpJIRCNzqFrfvwfE,PIXXELS Gamer Club®︎,"Av. Sen. Lemos, 3153 - Sacramenta, Belém - PA, 66120-000, Brazil",Belém,busca_automatica,nome+avaliacao,outro,internet_cafe;point_of_interest;service;establishment,5,21,OPERATIONAL,2026-07-07,sim,http://pixxelsgamerclub.com/,,+55 91 98473-8751,https://maps.google.com/?cid=17420468403288333320&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJQ-IrKgmLpJIRuWxTFSFu_hk,Play Action Games - Loja de games em belém,"R. Padre Eutíquio - B.Campos - Belém, PA, 68530-000, Brazil",Belém,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,4.4,9,OPERATIONAL,,inconclusivo,https://www.instagram.com/playactionbelem/,playactionbelem,+55 91 98253-0373,https://maps.google.com/?cid=1873055583403470009&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
