place_id,nome,endereco,capital_busca,motivo_descarte,termos_busca,categorias_google,avaliacao_media,volume_avaliacoes,site_ou_rede_social,data_coleta
ChIJS9rHTC4Jk40RgNL_Nues1oU,Podcast Coffee Pub,"Av. Ville Roy, 2071 - Caçari, Boa Vista - RR, 69307-725, Brazil",Boa Vista,so_termo_baixa_precisao,quiz bar,coffee_shop;cafe;food_store;store;point_of_interest;food;establishment,4.7,32,,2026-09-01
ChIJ90N4ZjKP9gcRyEGViFcePbs,Ponto de fuga Gastrobar,"R. Ademar de Barros, 291 - segundo andar - Fatima, São Luís - MA, 65030-030, Brazil",São Luís,so_termo_baixa_precisao,quiz bar,liquor_store;night_club;karaoke;snack_bar;meal_takeaway;bar;restaurant;store;point_of_interest;food;establishment,4.7,23,,2026-09-01
ChIJU4hSt_ClGgcRvnH6N4d9Tj4,Prainha Bar,"Estr. Matapoã, 2288 - Matapoã, Aracaju - SE, 49008-250, Brazil",Aracaju,so_termo_baixa_precisao,quiz bar,restaurant;bar;point_of_interest;food;establishment,4.4,1754,http://prainhabar.com/?utm_source=gmb&utm_medium=referral,2026-09-01
ChIJcbCZuYvDrAcRMvte0H3dO6Y,Praiô Beach Club,"Av dos pescadores em - frente ao n 36 - Ponta do Seixas, João Pessoa - PB, 58033-455, Brazil",João Pessoa,sem_termo_chave,ludobar,bar;point_of_interest;establishment,4.4,1159,,2026-09-01
ChIJMbKFl8NcMpIRo5zkyWGB8BM,Pub Bar Informal,"R. Brasília, 1962 - Km 1, Porto Velho - RO, 76804-098, Brazil",Porto Velho,sem_termo_chave,ludobar;quiz bar,cocktail_bar;bar;point_of_interest;establishment,4.6,840,http://informalpub.com/,2026-09-01
ChIJ-czcxgOzGgcR56O579iIGkQ,Pub baco,"R. Simão Dias, 525 - Centro, Aracaju - SE, 49010-430, Brazil",Aracaju,so_termo_baixa_precisao,quiz bar,bar_and_grill;bar;restaurant;food;point_of_interest;establishment,4.7,135,https://instagram.com/pub_baco?igshid=MzNlNGNkZWQ4Mg==,2026-09-01
ChIJe6qJDarNJJMRwyYvIw18U9o,Puerto Rico,"110N - Av. Juscelino Kubitscheck, 24 - sala 1 - Plano Diretor Norte, Palmas - TO, 77006-130, Brazil",Palmas,sem_termo_chave,bar de jogos de tabuleiro;board game;board game bar;board game café;café de jogos de tabuleiro;clube de jogos de tabuleiro;jogos de tabuleiro;loja de jogos de tabuleiro;luderia;ludobar;ludoteca;quiz bar,gastropub;bar;restaurant;food;point_of_interest;establishment,4.9,160,https://linkbio.co/puertoricoboardgames,2026-09-01
ChIJ2Q-vdIoHk40RkWALvG2Z8sg,Pula Pula do Bilu,"R. Pernambuco, 17 - Dos Estados, Boa Vista - RR, 69305-540, Brazil",Boa Vista,so_termo_baixa_precisao,ludoteca,point_of_interest;establishment,5,1,https://instagram.com/pulapuladobilu?igshid=M2RkZGJiMzhjOQ==,2026-09-01
ChIJ_zg_6ofohpQR3xcNh4iI9fw,QUINTAL SER CRIANCA,"Av. Mato Grosso, 1567 - Centro - Centro, Campo Grande - MS, 79002-231, Brazil",Campo Grande,so_termo_baixa_precisao,ludoteca,amusement_center;sports_activity_location;child_care_agency;service;point_of_interest;establishment,4.9,49,https://www.instagram.com/quintalsercrianca/,2026-09-01
ChIJmwx_aCeN9gcRnuK_aUxRJyU,Qu4tro,"Avenida Ivan Loureiro, número 04, loja 17 - Champs Mall Península - Ponta D'areia, São Luís - MA, 65077-558, Brazil",São Luís,sem_termo_chave,bar de jogos de tabuleiro;quiz bar,bar;point_of_interest;establishment,4.5,225,https://www.instagram.com/qu4trobar/,2026-09-01
ChIJOZTdEYo3jgcRZIQY9bnZXZ8,Queen Pub & Cine,"R. David Caldas, 228-A - Centro (Sul), Teresina - PI, 64001-270, Brazil",Teresina,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,4,34,,2026-09-01
ChIJcwuROzM5jgcR11HeU67x_0E,Quintal Aroeira,"R. Hugo Napoleão, 261 - Jóquei, Teresina - PI, 64049-280, Brazil",Teresina,so_termo_baixa_precisao,ludoteca,food_court;beer_garden;bar;athletic_field;sports_activity_location;restaurant;food;point_of_interest;establishment,4.6,185,,2026-09-01
ChIJXV7o6bA5jgcRek4NhIxQ8zo,Quintal Espaço de Brincar,"R. Anfrísio Lobão, 1550 - Jóquei, Teresina - PI, 64051-152, Brazil",Teresina,so_termo_baixa_precisao,ludoteca,point_of_interest;establishment,4.8,4,,2026-09-01
ChIJfQi_DUHphpQR7dwrCi8EHaM,Quiosque Afonso Pena,"Rua Dr. Mário Édson de Barros, 64 - Chácara Cachoeira, Campo Grande - MS, 79040-041, Brazil",Campo Grande,so_termo_baixa_precisao,quiz bar,cocktail_bar;bar;point_of_interest;establishment,4.6,874,,2026-09-01
ChIJl1es1PE5jgcRGHQEfrkZQvg,Quiosque Cajueiro,"em frente ao Shopping Riverside - Av. Raul Lopes, 201 - Jóquei, Teresina - PI, 64046-010, Brazil",Teresina,so_termo_baixa_precisao,quiz bar,hamburger_restaurant;cocktail_bar;cultural_center;bar;live_music_venue;event_venue;american_restaurant;store;restaurant;food;point_of_interest;establishment,3.9,99,,2026-09-01
ChIJn5YDDe45jgcR2FvO9zE2U8M,Quiosque Caneleiro,"64048-065 - Av. Raul Lopes, 431 - Jóquei, Teresina - PI, 64048-065, Brazil",Teresina,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,4.3,952,,2026-09-01
ChIJ0eisIebLJJMRgjIwa96NpMs,Quiosque Rio,"Q. 104 Norte Avenida LO 2 - Plano Diretor Sul, Palmas - TO, 77006-034, Brazil",Palmas,so_termo_baixa_precisao,quiz bar,bar_and_grill;bar;restaurant;food;point_of_interest;establishment,4.2,507,https://www.instagram.com/quiosqueriopalmas?igsh=YzljYTk1ODg3Zg==,2026-09-01
ChIJ00Jd-wu7GgcRwx0cXe4FIys,Quiosque Sete,"Av. Inácio Barbosa, 9005 - Gameleira, Aracaju - SE, 49006-450, Brazil",Aracaju,so_termo_baixa_precisao,quiz bar,bar;athletic_field;sports_activity_location;event_venue;restaurant;point_of_interest;food;establishment,4.3,767,,2026-09-01
ChIJFZqkv_xdMpIRvDfiA5KEZis,Quiosque da sul,"Av. Jatuarana, 5467 - Nova Floresta, Porto Velho - RO, 76807-525, Brazil",Porto Velho,so_termo_baixa_precisao,quiz bar,brunch_restaurant;restaurant;food;point_of_interest;establishment,4.5,62,https://www.instagram.com/quiosquesul?igsh=NmN4bHAxZnN0dWZw,2026-09-01
ChIJARBcJC1GAQcRbnEXpL1UqG8,RI HAPPY,"Av. Menino Marcelo, 3800 - loja número 10 - Cidade Universitária, Maceió - AL, 57081-385, Brazil",Maceió,sem_termo_chave,jogos de tabuleiro;loja de card game;loja de jogos de tabuleiro,toy_store;point_of_interest;store;establishment,4.5,1046,http://www.rihappy.com.br/,2026-09-01
ChIJ43pyG7A5jgcRDFoJi0zdaxo,Rambeer FC,"Av. Raul Lopes, 2355 - Fátima, Teresina - PI, 64049-548, Brazil",Teresina,sem_termo_chave,ludobar,restaurant;food;point_of_interest;establishment,4.1,68,,2026-09-01
ChIJdTIeWNH4sgcRCuNhFT5nl6U,Rastapé House of Forro,"R. Aristídes Porpino Filho, 2198 - Ponta Negra, Natal - RN, 59090-720, Brazil",Natal,so_termo_baixa_precisao,quiz bar,live_music_venue;bar;event_venue;point_of_interest;establishment,4.5,1629,https://rastapecasadeforro.com.br/,2026-09-01
ChIJQ_ja4-gBswcRwGsm7jz3Wns,Real Botequim Petrópolis,"Rua Trairi, 701 - Petrópolis, Natal - RN, 59020-150, Brazil",Natal,so_termo_baixa_precisao,quiz bar,cocktail_bar;bar_and_grill;brazilian_restaurant;live_music_venue;bar;event_venue;restaurant;food;point_of_interest;establishment,4.5,200,,2026-09-01
ChIJFSqGZnzLJJMRNj1qxUF3P30,Renattinho_brand,"404 norte - alameda, 06 - lote 19 - Plano Diretor Norte, Palmas - TO, 77006-422, Brazil",Palmas,sem_termo_chave,board game;clube de jogos de tabuleiro;jogos de tabuleiro;loja de jogos de tabuleiro,association_or_organization;point_of_interest;establishment,,0,,2026-09-01
ChIJNUG7NCA6jgcRAv7ubjdJixU,Resenha Bar e Churrascaria,"Av. Jóquei Clube, 1980 - Jockey Clube, Teresina - PI, 64049-240, Brazil",Teresina,sem_termo_chave,ludobar;quiz bar,bar;cocktail_bar;banquet_hall;barbecue_restaurant;event_venue;restaurant;food;point_of_interest;establishment,4.4,1243,https://instagram.com/resenhabarteresina,2026-09-01
ChIJp-xYQFVEAQcRWUVppzNA8wo,Restaurante Barrica's,"Av. Álvaro Otacílio, 39 - Ponta Verde, Maceió - AL, 57035-180, Brazil",Maceió,sem_termo_chave,ludobar,restaurant;meal_delivery;food_delivery;pizza_restaurant;point_of_interest;food;establishment,4.4,6015,https://www.facebook.com/Rest.BarricasPontaVerde/,2026-09-01
ChIJ4Y7M96dFAQcRgd3v2p5uqUM,Restaurante Casa de Mainha | Self Service | Pajuçara,"R. Eng. Demócrito Sarmento Barroca, 80 - Pajuçara, Maceió - AL, 57030-500, Brazil",Maceió,so_termo_baixa_precisao,quiz bar,buffet_restaurant;restaurant;food;point_of_interest;establishment,4.5,8448,https://linklist.bio/casademainha?fbclid=PAZXh0bgNhZW0CMTEAAaciTbPWlfHSnPywYlIQb78gznEAzMTu8alieAP9MsGNwurGa_KR31MFZBsQfA_aem_fdiMsY3UgoyZ3mmSMRlpNA,2026-09-01
ChIJp-sjPENVsgcRH4LPmRirmYs,Restaurante Pau Brasil,"R. Zumbí, 1900 - Candelária, Natal - RN, 59065-310, Brazil",Natal,so_termo_baixa_precisao,quiz bar,restaurant;bar;meal_delivery;food_delivery;food;point_of_interest;establishment,4.5,1963,http://paubrasilrestaurante.com.br/,2026-09-01
ChIJbUnqnHPdrAcR42_sfoH2Zpo,Restaurante Reserve Garden - João Pessoa,"Av. Euzely Fabrício de Souza, 304 - Manaíra, João Pessoa - PB, 58038-410, Brazil",João Pessoa,so_termo_baixa_precisao,quiz bar,restaurant;coffee_shop;liquor_store;food_store;cafe;food;point_of_interest;store;establishment,4.4,2346,https://reservegarden.com.br/,2026-09-01
ChIJN3GsWgDdrAcReqslaEjTzeM,Retro Round - Bar e Fliperama,"Av. Sen. Ruy Carneiro, 648 - Manaíra, João Pessoa - PB, 58032-101, Brazil",João Pessoa,sem_termo_chave,bar de jogos de tabuleiro;board game bar;ludobar;ludoteca;quiz bar,bar;point_of_interest;establishment,4.2,67,,2026-09-01
ChIJGZqe4nFFAQcROKyoXPArrvM,Rex Bar,"R. Sá e Albuquerque, 674 - Jaraguá, Maceió - AL, 57022-180, Brazil",Maceió,sem_termo_chave,bar de jogos de tabuleiro;ludobar;quiz bar,bar;point_of_interest;establishment,4.3,1173,,2026-09-01
ChIJKY4P8vfCrAcRj_8Xi7hrzbE,Ri Happy Toys,"Avenida Hílton Souto Maior, 1 - S/N ÂNCORA, 03 - 1º PAVIMENTO - Mangabeira, João Pessoa - PB, 58055-018, Brazil",João Pessoa,sem_termo_chave,jogos de tabuleiro;loja de jogos de tabuleiro,toy_store;store;point_of_interest;establishment,4.5,1640,http://www.rihappy.com.br/,2026-09-01
ChIJcX0GuurohpQRsxIA5vn06HI,Ri Happy Toys,"Av. Afonso Pena, 4909 - Loja 107 - Piso afonso pena - Santa Fe, Campo Grande - MS, 79031-900, Brazil",Campo Grande,sem_termo_chave,board game;jogos de tabuleiro,toy_store;point_of_interest;store;establishment,4.4,1562,http://www.rihappy.com.br/,2026-09-01
ChIJlz6JnRfLJJMRWukbR0XIaTA,Ri Happy Toys,"QUADRA 107 NORTE AV. JK ESQUINA COM NS 05 S/Nº - MEGA SATÉLITE 78, NÍVEL TÉRREO L1 - Plano Diretor Norte, Palmas - TO, 77001-080, Brazil",Palmas,sem_termo_chave,board game;jogos de tabuleiro;loja de jogos de tabuleiro,toy_store;store;point_of_interest;establishment,4.2,867,http://www.rihappy.com.br/,2026-09-01
ChIJV8s1AvI5jgcRg-K6DIg_AiU,Riverside Shopping,"Av. Ininga, 1201 - Jóquei, Teresina - PI, 64048-110, Brazil",Teresina,sem_termo_chave,jogos de tabuleiro;loja de jogos de tabuleiro,shopping_mall;point_of_interest;establishment,4.3,13839,http://www.shoppingriverside.com/,2026-09-01
ChIJZ9sRIiA5jgcRrIabkkmUgsA,Roots Rock Pub,"Av. Nossa Sra. de Fátima, 623 - Jóquei, Teresina - PI, 64048-180, Brazil",Teresina,sem_termo_chave,ludobar;quiz bar,gastropub;bar;restaurant;food;point_of_interest;establishment,4.4,206,,2026-09-01
ChIJrw6iDoPdrAcRxuSSJlYpHwI,SEU BAR,"Av. Guarabira - Manaíra, João Pessoa - PB, 58038-142, Brazil",João Pessoa,so_termo_baixa_precisao,quiz bar,cocktail_bar;bar;point_of_interest;establishment,3.6,44,,2026-09-01
ChIJy62vrLtFAQcRdSucKKus09I,Sanduba do Careca,"Av. Empresário Carlos da Silva Nogueira, 495 - Jatiúca, Maceió - AL, 57036-540, Brazil",Maceió,so_termo_baixa_precisao,quiz bar,snack_bar;sandwich_shop;hamburger_restaurant;fast_food_restaurant;food_court;chicken_restaurant;american_restaurant;meal_takeaway;restaurant;food;point_of_interest;establishment,4.5,4454,http://sandubadocareca.com.br/,2026-09-01
ChIJpb9UkAbdrAcRP8k6Wyl4HEg,Sea Rooftop,"Rooftop Oceana Atlântico Hotel - Av. Gov. Argemiro de Figueiredo, 2100 - Bessa, João Pessoa - PB, 58037-030, Brazil",João Pessoa,so_termo_baixa_precisao,quiz bar,restaurant;point_of_interest;food;establishment,4.2,89,,2026-09-01
